CASEID,COMPWT,AGE,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9
22311,1.06000000000000005e+00,37, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,4,1,0,    0, 1,18,  0,0,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
22312,1.06000000000000005e+00,23, 1,28,  0,3, 1,70,  0,2,1,70,  0,7,2,0,    0,1,70,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22313,1.06000000000000005e+00,22, 1,60, 14,1, 1,60,131,9,4, 0,  0,0,3,0,    0,1,28,  0,7,3,0,    0, 1,18,  0,0,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
22314,1.06000000000000005e+00,76, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22315,1.06000000000000005e+00,27, 2, 0,  0,2, 2, 0,  0,2,1,18,  0,7,1,0,    0,1,18,  0,5,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22316,5.30000000000000027e-01,40, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22317,1.06000000000000005e+00,38, 1,70,  0,2, 1,18,  0,1,1,18,  0,3,1,0,    0,1,18,  0,6,1,0,    0, 1,18,  0,0,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
22318,1.06000000000000005e+00,31, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22319,1.06000000000000005e+00,36, 1,70,  0,2, 1,70,  0,2,1,38,  0,5,2,0,    0,1,38,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22320,1.06000000000000005e+00,66, 1,60,132,9, 1,60,132,9,1,60,132,7,9,0,    0,1,60,132,7,9,0,    0, 1,60,132,3,9,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22321,1.06000000000000005e+00,31, 1,31,  0,2, 1,31,  0,2,1,31,  0,2,2,0,    0,1,31,  0,2,2,0,    0, 1,31,  0,2,2,1,31,   0,   0,   0,   0,   0,   0,   0,   0,   0
22322,1.06000000000000005e+00,28, 1,60, 12,1, 1,38,  0,2,1,70,  0,0,2,0,    0,1,60, 12,7,1,0,    0, 1,60, 12,5,1,1,28,   0,   0,   0,   0,   0,   0,   0,   0,   0
22323,1.06000000000000005e+00,51, 1,60, 12,1, 1,60, 12,1,1,60, 12,7,1,0,    0,1,60, 12,7,1,0,    0, 1,60, 12,6,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22324,1.06000000000000005e+00,25, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,9,9,0,    0,5, 0,  0,3,9,0,    0, 5, 0,  0,0,9,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22325,1.06000000000000005e+00,56, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22326,5.30000000000000027e-01,65, 1,50,  0,3, 1,50,  0,3,1,50,  0,6,3,0,    0,1,50,  0,6,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22327,1.06000000000000005e+00,33, 1,60, 68,1, 1,60, 68,1,1,18,  0,6,1,0,    0,1,18,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22328,1.06000000000000005e+00,43, 1,70,  0,2, 1,70,  0,2,4, 0,  0,0,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22329,5.30000000000000027e-01,73, 2, 0,  0,2, 1,18,  0,1,1,21,  0,7,2,0,    0,1,21,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22330,5.30000000000000027e-01,64, 2, 0,  0,2, 2, 0,  0,2,4, 0,  0,0,3,0,    0,2, 0,  0,0,2,0,    0, 2, 0,  0,6,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22331,5.30000000000000027e-01,78, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,7,9,0,    0,5, 0,  0,7,9,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22332,1.06000000000000005e+00,30, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22333,1.06000000000000005e+00,29, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22334,1.06000000000000005e+00,44, 1,18,  0,1, 1,18,  0,1,1,20,  0,2,2,0,    0,1,18,  0,6,1,0,    0, 4, 0,  0,0,3,1,20,   0,   0,   0,   0,   0,   0,   0,   0,   0
22335,5.30000000000000027e-01,27, 1,60, 58,1, 4, 0,  0,3,1,12,  0,3,1,0,    0,1,60, 58,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22336,1.59000000000000008e+00,47, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,1,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22337,1.06000000000000005e+00,79, 1,60, 56,1, 1,60, 56,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 64,0,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22338,1.06000000000000005e+00,71, 1,18,  0,1, 1,18,  0,1,1,18,  0,7,1,0,    0,1,15,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22339,5.30000000000000027e-01,60, 4, 0,  0,3, 1,41,  0,3,1,22,  0,4,3,0,    0,1,41,  0,2,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22340,1.59000000000000008e+00,79, 1,15,  0,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22341,2.12999999999999989e+00,24, 4, 0,  0,3, 4, 0,  0,3,1,18,  0,5,1,0,    0,1,18,  0,5,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22342,1.06000000000000005e+00,62, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,7,9,0,    0,5, 0,  0,7,9,0,    0, 5, 0,  0,3,9,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22343,5.30000000000000027e-01,35, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22344,1.06000000000000005e+00,74, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22345,1.06000000000000005e+00,35, 2, 0,  0,2, 1,60,123,3,5, 0,  0,2,9,0,    0,1,60,123,6,3,0,    0, 2, 0,  0,2,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22346,5.30000000000000027e-01,78, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22347,1.06000000000000005e+00,22, 1,22,  0,3, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,8,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22348,1.06000000000000005e+00,25, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22349,1.06000000000000005e+00,61, 1,10,  0,1, 1,10,  0,1,1,10,  0,0,1,0,    0,1,10,  0,2,1,0,    0, 1,10,  0,3,1,1,10,   0,   0,   0,   0,   0,   0,   0,   0,   0
22350,1.06000000000000005e+00,31, 1,50,  0,3, 1,50,  0,3,1,50,  0,5,3,0,    0,1,50,  0,5,3,0,    0, 1,18,  0,3,1,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22351,1.06000000000000005e+00,24, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 1,50,  0,7,3,1,50,   0,   0,   0,   0,   0,   0,   0,   0,   0
22352,1.06000000000000005e+00,29, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0, 2, 0,  0,2,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22353,1.06000000000000005e+00,44, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22354,1.06000000000000005e+00,58, 1,15,  0,1, 1,28,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 1,15,  0,0,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
22355,1.06000000000000005e+00,45, 1,32,  0,1, 1,32,  0,1,2, 0,  0,5,2,0,    0,1,32,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22356,1.06000000000000005e+00,50, 1,18,  0,1, 1,18,  0,1,1,18,  0,2,1,0,    0,1,28,  0,7,3,0,    0, 1,70,  0,0,2,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22357,1.06000000000000005e+00,39, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,4,2,0,    0, 2, 0,  0,6,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22358,2.12999999999999989e+00,21, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22359,1.06000000000000005e+00,45, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 1,48,  0,3,3,1,48,   0,   0,   0,   0,   0,   0,   0,   0,   0
22360,1.59000000000000008e+00,25, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22361,1.06000000000000005e+00,40, 2, 0,  0,2, 1,14,  0,1,1,14,  0,3,1,0,    0,4, 0,  0,0,3,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22362,1.06000000000000005e+00,58, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,8,1,0,    0, 1,14,  0,8,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
22363,1.06000000000000005e+00,27, 1,60, 78,1, 1,60, 78,1,1,14,  0,8,1,0,    0,1,60, 78,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22364,1.59000000000000008e+00,19, 1,60, 77,1, 1,60, 77,1,1,60,  7,7,3,0,    0,1,60,  7,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22365,5.30000000000000027e-01,63, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22366,5.30000000000000027e-01,28, 1,20,  0,2, 4, 0,  0,3,4, 0,  0,1,3,0,    0,1,20,  0,4,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22367,1.06000000000000005e+00,34, 1,14,  0,1, 1,14,  0,1,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 1,14,  0,1,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
22368,1.06000000000000005e+00,30, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,4,2,0,    0,2, 0,  0,5,2,0,    0, 2, 0,  0,5,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22369,5.30000000000000027e-01,59, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,8,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22370,1.06000000000000005e+00,33, 1,22,  0,3, 1,22,  0,3,1,22,  0,5,3,0,    0,1,22,  0,5,3,0,    0, 4, 0,  0,1,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22371,1.06000000000000005e+00,33, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22372,1.06000000000000005e+00,42, 1,22,  0,3, 1,31,  0,2,0, 0,  0, ,0,0,    0,1,31,  0,5,2,0,    0, 1,22,  0,7,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
22373,1.06000000000000005e+00,50, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,7,9,0,    0,5, 0,  0,7,9,0,    0, 5, 0,  0,3,9,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22374,1.06000000000000005e+00,42, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 1,60,  1,4,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22375,1.06000000000000005e+00,25, 1,33,  0,1, 1,33,  0,1,2, 0,  0,0,2,0,    0,1,33,  0,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22376,5.30000000000000027e-01,40, 1,13,  0,1, 1,13,  0,1,1,13,  0,8,1,0,    0,1,13,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22377,2.12999999999999989e+00,51, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22378,1.06000000000000005e+00,42, 1,18,  0,1, 1,18,  0,1,1,18,  0,2,1,0,    0,1,18,  0,7,1,0,    0, 1,33,  0,7,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
22379,1.06000000000000005e+00,44, 2, 0,  0,2, 1,70,  0,2,4, 0,  0,0,3,0,    0,1,70,  0,0,2,0,    0, 2, 0,  0,7,2,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
22380,5.30000000000000027e-01,58, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,1,10,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22381,1.06000000000000005e+00,23, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22382,2.12999999999999989e+00,47, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22383,1.59000000000000008e+00,59, 4, 0,  0,3, 1,33,  0,1,2, 0,  0,0,2,0,    0,1,33,  0,3,1,0,    0, 4, 0,  0,0,3,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22384,1.06000000000000005e+00,72, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,5,2,0,    0,2, 0,  0,5,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22385,1.06000000000000005e+00,54, 1,60, 81,3, 1,15,  0,1,2, 0,  0,2,2,0,    0,1,15,  0,2,1,0,    0, 1,60, 81,6,3,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0
22386,5.30000000000000027e-01,75, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22387,1.06000000000000005e+00,58, 1,33,  0,1, 2, 0,  0,2,2, 0,  0,0,2,0,    0,1,38,  0,7,2,0,    0, 1,33,  0,7,1,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0
22388,1.06000000000000005e+00,47, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22389,1.59000000000000008e+00,31, 1,70,  0,2, 1,70,  0,2,1,70,  0,7,2,0,    0,1,70,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22390,2.12999999999999989e+00,42, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,5,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0
22391,2.12999999999999989e+00,21, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22392,1.06000000000000005e+00,39, 4, 0,  0,3, 1,22,  0,3,1,22,  0,4,3,0,    0,1,22,  0,4,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22393,5.30000000000000027e-01,37, 1,28,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22394,5.30000000000000027e-01,86, 1,14,  0,1, 1,14,  0,1,1,14,  0,6,1,0,    0,1,14,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22395,5.30000000000000027e-01,73, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22396,5.30000000000000027e-01,77, 1,70,  0,2, 1,40,  0,2,1,40,  0,7,2,0,    0,1,40,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22397,5.30000000000000027e-01,75, 1,31,  0,2, 1,31,  0,2,1,30,  0,7,2,0,    0,1,30,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22398,1.06000000000000005e+00,60, 1,31,  0,2, 1,31,  0,2,1,22,  0,7,3,0,    0,1,31,  0,7,2,0,    0, 1,31,  0,7,2,1,31,   0,   0,   0,   0,   0,   0,   0,   0,   0
22399,1.06000000000000005e+00,39, 1,60, 64,1, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 1,60, 64,8,1,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22400,5.30000000000000027e-01,48, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22401,1.06000000000000005e+00,33, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,3,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22402,1.06000000000000005e+00,27, 1,22,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,3,2,0,    0, 1,22,  0,3,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
22403,5.30000000000000027e-01,67, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,3,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22404,5.30000000000000027e-01,27, 1,14,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22405,1.06000000000000005e+00,73, 1,60, 54,3, 1,60, 70,3,1,60, 70,6,3,0,    0,1,60, 70,6,3,0,    0, 1,60, 70,8,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22406,1.06000000000000005e+00,74, 1,60, 35,1, 1,41,  0,3,1,41,  0,7,3,0,    0,1,41,  0,7,3,0,    0, 1,60, 35,7,1,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22407,5.30000000000000027e-01,30, 1,70,  0,2, 1,70,  0,2,4, 0,  0,1,3,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22408,5.30000000000000027e-01,79, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22409,1.06000000000000005e+00,21, 4, 0,  0,3, 1,60, 68,1,4, 0,  0,0,3,0,    0,2, 0,  0,0,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22410,5.30000000000000027e-01,26, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22411,5.30000000000000027e-01,45, 1,14,  0,1, 1,38,  0,2,1,38,  0,0,2,0,    0,1,38,  0,0,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22412,1.06000000000000005e+00,23, 1,60, 61,1, 1,60, 61,1,1,60, 61,5,1,0,    0,1,70,  0,0,2,0,    0, 1,60, 68,1,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22413,1.06000000000000005e+00,34, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,1,14,  0,7,1,0,    0, 4, 0,  0,3,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22414,1.06000000000000005e+00,27, 1,98,  0,9, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 1,70,  0,2,2,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22415,1.59000000000000008e+00,19, 1,14,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22416,1.06000000000000005e+00,61, 2, 0,  0,2, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22417,1.06000000000000005e+00,29, 1,70,  0,2, 1,22,  0,3,0, 0,  0, ,0,0,    0,1,14,  0,2,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22418,5.30000000000000027e-01,27, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,4,2,0,    0,9,99,999,5,9,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22419,1.06000000000000005e+00,32, 1,70,  0,2, 1,23,  0,1,4, 0,  0,0,3,0,    0,1,23,  0,6,1,0,    0, 1,18,  0,4,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
22420,1.06000000000000005e+00,36, 1,15,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,28,  0,8,3,0,    0, 1,15,  0,3,1,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0
22421,1.06000000000000005e+00,26, 1,60, 68,1, 1,14,  0,1,1,14,  0,2,1,0,    0,1,14,  0,7,1,0,    0, 1,60, 68,2,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
22422,5.30000000000000027e-01,37, 5, 0,  0,9, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22423,1.06000000000000005e+00,26, 1,70,  0,2, 1,28,  0,3,0, 0,  0, ,0,0,    0,1,28,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22424,5.30000000000000027e-01,43, 1,60, 31,2, 1,60, 31,2,1,60, 31,2,2,0,    0,1,60, 31,2,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22425,1.06000000000000005e+00,25, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0, 2, 0,  0,8,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22426,1.06000000000000005e+00,35, 1,70,  0,2, 1,38,  0,2,1,38,  0,7,2,0,    0,1,38,  0,7,2,0,    0, 1,70,  0,0,2,1,48,   0,   0,   0,   0,   0,   0,   0,   0,   0
22427,1.06000000000000005e+00,61, 1,60, 35,1, 1,60, 35,1,1,18,  0,7,1,0,    0,1,60, 35,7,1,0,    0, 1,60, 97,2,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22428,1.06000000000000005e+00,31, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,1,2,0,    0,2, 0,  0,6,2,0,    0, 1,38,  0,1,2,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0
22429,5.30000000000000027e-01,59, 1,40,  0,2, 1,40,  0,2,1,40,  0,8,2,0,    0,1,40,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
